peakN	Chr	Start	End	Strand	Length	Arm_P14_Day30_H3K27me3_Rep1_S7	Arm_P14_Day30_H3K27me3_Rep2_S8	Arm_P14_Day30_H3K27me3_Rep3_S3	Arm_P14_Day30_H3K27me3_Rep4_S4
peak414	chr1	44548289	44556555	.	8267	32.88	30.1	29.7	24.7
peak415	chr1	44821028	44825796	.	4769	59.54	77.67	85.14	80.29
peak417	chr1	45560389	45563262	.	2874	36.44	38.84	33.66	45.29
peak418	chr1	45753390	45797967	.	44578	998	1084.51	1030.61	961.4
peak419	chr1	45831677	45883384	.	51708	444.35	431.09	446.5	483.79
peak420	chr1	45885444	45892752	.	7309	20.44	25.24	21.78	16.47
peak422	chr1	45918698	45932575	.	13878	243.5	285.45	221.76	204.84
peak425	chr1	46759860	46766397	.	6538	47.99	54.37	47.52	52.5
peak426	chr1	46767611	46806365	.	38755	437.24	473.81	430.66	443.65
peak428	chr1	46868560	46892092	.	23533	1217.51	1201.02	1117.73	1125.07
peak429	chr1	46897370	46912436	.	15067	676.3	649.54	608.86	646.43
peak430	chr1	46922772	46950692	.	27921	886.92	902.95	878.15	862.59
peak431	chr1	46954859	46987202	.	32344	624.75	575.75	574.21	598.05
peak433	chr1	48548097	48551199	.	3103	19.55	29.13	26.73	21.62
peak437	chr1	50828538	50837397	.	8860	24.88	32.04	29.7	25.73
peak438	chr1	50837682	50874161	.	36480	145.75	160.2	177.21	148.22
peak439	chr1	50884548	50899004	.	14457	75.54	75.73	85.14	85.44
peak440	chr1	50907527	50937436	.	29910	1964.01	2127.28	2045.38	1965.01
peak441	chr1	50941935	51382382	.	440448	9659.22	9737.32	9501.19	9750.94
peak442	chr1	51387753	51466929	.	79177	3201.97	3289.46	3188.84	3168.31
peak443	chr1	51482450	51511857	.	29408	220.4	197.1	222.75	205.87
peak444	chr1	51537806	51563906	.	26101	240.84	233.02	247.5	267.63
peak445	chr1	51598005	51623783	.	25779	2146.2	2050.58	2021.61	2149.26
peak446	chr1	51626605	51711258	.	84654	3459.69	3450.64	3418.53	3346.38
peak447	chr1	51718660	51867329	.	148670	2802.94	2723.42	2681.96	2733.93
peak448	chr1	51870445	51929400	.	58956	3207.3	3289.46	3336.36	3244.48
peak449	chr1	51941416	52002299	.	60884	3550.33	3654.53	3671.97	3575.93
peak450	chr1	52234503	52267206	.	32704	3158.42	3325.39	3266.07	3242.42
peak451	chr1	52269708	52302631	.	32924	2323.05	2319.52	2345.35	2223.37
peak452	chr1	52308799	52326170	.	17372	359.03	318.46	356.41	343.8
peak453	chr1	52332240	52363941	.	31702	923.35	866.06	895.97	917.14
peak454	chr1	52374704	52389308	.	14605	158.19	184.47	202.95	192.49
peak455	chr1	52392543	52399091	.	6549	87.09	99.03	99.99	108.08
peak456	chr1	52403172	52428100	.	24929	322.6	327.2	308.89	355.12
peak457	chr1	52435290	52449742	.	14453	163.52	145.64	190.08	150.28
peak458	chr1	52503509	52514289	.	10781	279.94	251.47	299.98	282.04
peak459	chr1	52522681	52576804	.	54124	2285.72	2259.32	2192.89	2316.02
peak460	chr1	52581463	52589335	.	7873	60.43	66.99	94.05	87.49
peak461	chr1	52599602	52603372	.	3771	36.44	40.78	43.56	39.11
peak462	chr1	52606867	52628338	.	21472	509.22	520.41	520.75	501.29
peak463	chr1	52663284	52704868	.	41585	736.73	693.23	679.15	722.6
peak464	chr1	52712004	52745864	.	33861	1829.82	1932.12	1879.05	1877.52
peak465	chr1	52754831	52778778	.	23948	923.35	1003.93	944.48	961.4
peak466	chr1	52819663	52845240	.	25578	492.34	497.11	474.22	496.14
peak467	chr1	52922244	53131085	.	208842	7790.29	7912	7751.83	7851.81
peak468	chr1	53135090	53153965	.	18876	302.16	318.46	347.5	317.04
peak469	chr1	53162717	53178274	.	15558	124.42	118.45	142.56	152.34
peak470	chr1	53326984	53340314	.	13331	698.51	674.79	661.33	635.1
peak471	chr1	53351596	53371035	.	19440	1101.09	1168.01	1140.5	1176.54
peak472	chr1	53373863	53387880	.	14018	485.23	508.76	510.85	492.02
peak473	chr1	53390224	53504618	.	114395	2835.82	3042.85	2955.2	2937.74
peak474	chr1	53508655	53550322	.	41668	646.08	682.55	669.25	640.25
peak475	chr1	53551791	53746067	.	194277	6718.53	6841.08	6892.5	6749.38
peak476	chr1	53801853	53822893	.	21041	270.16	246.61	273.24	271.75
peak477	chr1	53827891	53837104	.	9214	211.51	204.86	213.84	211.01
peak479	chr1	53851250	53874569	.	23320	311.93	300.01	306.91	323.21
peak480	chr1	53892153	54169999	.	277847	10097.34	10302.39	10131.83	10220.32
peak481	chr1	54179331	54209924	.	30594	1753.39	1747.65	1799.85	1747.82
peak482	chr1	54216483	54321740	.	105258	3307.72	3391.41	3382.89	3409.17
peak483	chr1	54323842	54381536	.	57695	1593.43	1600.07	1555.32	1487.4
peak484	chr1	54406247	54413797	.	7551	80.87	80.59	92.07	76.17
peak485	chr1	54440031	54478646	.	38616	2614.54	2654.49	2625.53	2691.72
peak486	chr1	54492274	54518439	.	26166	306.6	288.36	307.9	273.8
peak487	chr1	54531433	54536468	.	5036	42.66	42.72	41.58	44.26
peak488	chr1	54551993	54604336	.	52344	1906.25	1979.7	2113.69	1960.89
peak489	chr1	54612328	54638767	.	26440	924.24	863.14	916.76	902.73
peak490	chr1	54890088	54895951	.	5864	55.1	56.31	45.54	45.29
peak491	chr1	54927396	54933812	.	6417	52.43	69.91	55.44	70
peak492	chr1	54935185	54981502	.	46318	809.6	843.73	888.05	813.18
peak493	chr1	55034300	55040207	.	5908	74.65	87.38	96.03	82.35
peak494	chr1	55043198	55051556	.	8359	97.76	80.59	102.96	111.17
peak495	chr1	55097249	55129582	.	32334	1868.04	1838.92	1970.13	1987.66
peak496	chr1	55162790	55167567	.	4778	53.32	52.43	58.41	61.76
peak497	chr1	55170454	55175388	.	4935	69.32	66.02	70.29	65.88
peak498	chr1	55179891	55203226	.	23336	720.73	777.7	784.09	764.8
peak499	chr1	55218553	55237477	.	18925	1525	1622.4	1626.6	1706.65
peak500	chr1	55260302	55413291	.	152990	5801.4	5904.14	5676.76	5657.25
peak501	chr1	55428931	55448560	.	19630	142.19	157.29	141.57	135.87
peak502	chr1	55459954	55464879	.	4926	47.99	36.89	35.64	48.38
peak504	chr1	55497218	55504894	.	7677	47.1	64.08	59.4	77.2
peak505	chr1	55515758	55533179	.	17422	214.18	197.1	221.76	193.52
peak506	chr1	55538123	55559216	.	21094	275.5	255.35	282.15	295.42
peak507	chr1	55560818	55570847	.	10030	142.19	152.43	149.49	134.84
peak508	chr1	55574322	55605709	.	31388	485.23	482.55	449.47	527.02
peak509	chr1	55608702	55693514	.	84813	1018.44	1009.75	992.99	1106.54
peak510	chr1	55702944	55713223	.	10280	82.65	64.08	65.34	78.23
peak511	chr1	55720111	55722977	.	2867	38.21	45.63	39.6	44.26
peak512	chr1	55736326	55748823	.	12498	140.41	143.7	144.54	156.46
peak513	chr1	55752224	55774450	.	22227	436.35	444.68	434.62	410.71
peak514	chr1	55784331	55863049	.	78719	1341.04	1360.25	1246.43	1277.41
peak515	chr1	55863972	55906387	.	42416	371.47	352.44	340.57	398.35
peak516	chr1	55908785	55979443	.	70659	302.16	301.95	296.02	293.36
peak517	chr1	56957536	56992941	.	35406	1493.01	1519.48	1535.52	1480.19
peak518	chr1	57203345	57208045	.	4701	8.89	7.77	8.91	9.26
peak519	chr1	57283716	57288490	.	4775	7.11	11.65	6.93	6.18
peak520	chr1	57296937	57305480	.	8544	11.55	17.48	14.85	15.44
peak521	chr1	57316640	57356013	.	39374	602.53	622.36	580.15	581.58
peak522	chr1	57366529	57372101	.	5573	62.21	50.49	46.53	59.7
peak523	chr1	57419640	57466199	.	46560	1006	963.15	975.17	991.25
peak524	chr1	57469413	57498074	.	28662	241.72	214.57	252.45	217.19
peak525	chr1	57501711	57517772	.	16062	94.2	93.21	88.11	85.44
peak526	chr1	57520986	57532740	.	11755	41.77	28.16	39.6	32.94
peak527	chr1	57535865	57540545	.	4681	7.11	9.71	13.86	6.18
peak528	chr1	57543829	57562349	.	18521	68.43	66.99	53.46	72.05
peak529	chr1	57636095	57677392	.	41298	70.21	66.02	62.37	72.05
peak530	chr1	57680365	57691837	.	11473	2.67	11.65	12.87	12.35
peak531	chr1	57694151	57711995	.	17845	43.55	31.07	30.69	39.11
peak532	chr1	57717558	57726026	.	8469	24.88	31.07	22.77	28.82
peak533	chr1	57738146	57753678	.	15533	49.77	39.81	69.3	50.44
peak534	chr1	57766798	57795322	.	28525	663.85	655.37	654.4	605.25
peak535	chr1	57800374	57826911	.	26538	149.3	132.04	137.61	149.25
peak536	chr1	57833378	57846827	.	13450	118.2	116.51	114.84	115.29
peak537	chr1	57853817	57952558	.	98742	1225.51	1158.3	1216.73	1230.06
peak538	chr1	57968918	57998186	.	29269	1541	1516.57	1536.51	1602.68
peak539	chr1	58029210	58214052	.	184843	3042.89	3090.43	3151.22	3197.13
peak540	chr1	58218376	58299244	.	80869	2952.24	3114.7	2922.53	3096.26
peak541	chr1	58303761	58324144	.	20384	1245.06	1265.1	1213.76	1308.29
peak542	chr1	58328776	58353339	.	24564	1058.43	1055.39	1125.65	1086.98
peak543	chr1	58354523	58359165	.	4643	146.63	142.72	153.45	139.99
peak544	chr1	58366277	58388484	.	22208	1753.39	1818.53	1764.21	1784.88
peak545	chr1	58510550	58514899	.	4350	37.33	33.98	56.43	47.35
peak546	chr1	58570881	58576413	.	5533	34.66	43.69	61.38	30.88
peak547	chr1	58579826	58586742	.	6917	51.54	47.57	36.63	47.35
peak548	chr1	58600237	58613870	.	13634	580.32	578.67	580.15	625.84
peak549	chr1	58614090	58639014	.	24925	1420.13	1449.58	1545.42	1499.75
peak550	chr1	58642842	58650753	.	7912	145.75	157.29	170.28	143.08
peak551	chr1	58670118	58705743	.	35626	1421.02	1594.24	1512.75	1456.52
peak552	chr1	58762755	58771140	.	8386	217.73	243.7	236.61	241.89
peak553	chr1	58777779	58792292	.	14514	594.54	605.85	591.04	588.78
peak554	chr1	58862489	58890518	.	28030	350.15	341.76	355.42	328.36
peak556	chr1	58973212	58978298	.	5087	58.65	66.02	87.12	76.17
peak557	chr1	58995272	59095674	.	100403	5358.83	5429.36	5280.75	5390.65
peak558	chr1	59120524	59159583	.	39060	1333.93	1416.57	1416.71	1421.52
peak560	chr1	59169376	59176162	.	6787	17.77	27.19	15.84	23.67
peak561	chr1	59222228	59229625	.	7398	75.54	74.76	78.21	87.49
peak562	chr1	59237251	59267947	.	30697	1461.9	1477.73	1486.02	1402.99
peak563	chr1	59273103	59344608	.	71506	1190.85	1275.78	1263.26	1290.79
peak564	chr1	59351519	59394789	.	43271	487	505.85	528.67	520.85
peak565	chr1	59401646	59468428	.	66783	706.51	676.73	702.91	679.36
peak566	chr1	59472151	59601988	.	129838	3814.28	3789.49	3796.72	3663.42
peak567	chr1	59616040	59636987	.	20948	833.6	862.17	854.38	866.7
peak568	chr1	59675938	59687195	.	11258	545.66	523.32	560.35	518.79
peak569	chr1	59724095	59741977	.	17883	585.65	599.06	618.76	579.52
peak570	chr1	59746530	59783782	.	37253	3657.87	3786.57	3736.32	3785.91
peak571	chr1	59794365	59812792	.	18428	806.05	839.84	796.96	774.06
peak572	chr1	59820559	59891221	.	70663	2213.74	2356.41	2278.03	2235.73
peak573	chr1	59896286	59911763	.	15478	344.81	319.43	313.84	328.36
peak574	chr1	59993642	60006151	.	12510	219.51	184.47	219.78	200.72
peak575	chr1	60019599	60031257	.	11659	549.21	549.54	516.79	593.93
peak576	chr1	60034784	60062206	.	27423	2241.29	2240.88	2246.35	2336.6
peak577	chr1	60065028	60067377	.	2350	49.77	57.28	44.55	60.73
peak578	chr1	60097600	60125151	.	27552	394.58	398.08	397.99	411.74
peak580	chr1	60135840	60141519	.	5680	57.77	39.81	49.5	44.26
peak581	chr1	60150268	60196169	.	45902	1061.99	1120.44	1064.27	1110.66
peak582	chr1	60213414	60223846	.	10433	115.53	90.3	99	110.14
peak583	chr1	60232414	60247889	.	15476	144.86	132.04	129.69	119.4
peak584	chr1	60271099	60276448	.	5350	33.77	33.98	41.58	46.32
peak585	chr1	60299264	60311676	.	12413	105.75	84.47	99	91.61
peak586	chr1	60324881	60341385	.	16505	251.5	268.94	233.64	230.57
peak587	chr1	60344196	60349175	.	4980	49.77	51.46	48.51	40.14
peak588	chr1	60352524	60367487	.	14964	344.81	316.52	311.86	300.57
peak589	chr1	60391920	60400917	.	8998	130.64	131.07	135.63	146.17
peak590	chr1	60410875	60417189	.	6315	51.54	57.28	67.32	48.38
peak592	chr1	60464650	60468580	.	3931	18.66	17.48	14.85	22.65
peak593	chr1	60498286	60511973	.	13688	58.65	57.28	78.21	75.14
peak594	chr1	60515214	60527304	.	12091	40.88	48.55	39.6	41.17
peak595	chr1	60536302	60542220	.	5919	48.88	32.04	43.56	44.26
peak596	chr1	60549932	60554487	.	4556	68.43	63.11	57.42	77.2
peak597	chr1	60558098	60609385	.	51288	2619.87	2717.59	2675.03	2660.84
peak598	chr1	60612605	60676477	.	63873	1683.19	1724.35	1645.41	1680.91
peak599	chr1	60680539	60687828	.	7290	97.76	91.27	77.22	112.2
peak600	chr1	60692337	60719914	.	27578	476.34	499.05	443.53	475.56
peak601	chr1	60732029	60745437	.	13409	238.17	228.17	261.36	194.55
peak602	chr1	60782328	60792383	.	10056	89.76	117.48	101.97	116.32
peak603	chr1	60793606	60810114	.	16509	164.41	171.85	152.46	189.4
peak604	chr1	60814495	60820620	.	6126	68.43	87.38	60.39	71.02
peak605	chr1	60822477	60909707	.	87231	1274.39	1303.94	1313.75	1336.08
peak606	chr1	60918318	60977872	.	59555	1400.58	1367.05	1371.17	1361.82
peak607	chr1	60999994	61024813	.	24820	338.59	300.01	322.75	318.07
peak608	chr1	61033223	61065201	.	31979	290.6	287.39	285.12	307.77
peak609	chr1	61071003	61133367	.	62365	2015.56	1991.35	2058.25	1987.66
peak610	chr1	61137573	61172206	.	34634	814.04	813.63	828.64	807
peak611	chr1	61174351	61208977	.	34627	929.57	941.79	919.73	958.32
peak612	chr1	61214998	61295480	.	80483	3409.92	3513.75	3536.34	3415.35
peak613	chr1	61297606	61437116	.	139511	4563.44	4702.15	4779.8	4655.71
peak614	chr1	61440635	61492303	.	51669	2141.75	2186.5	2145.37	2059.71
peak615	chr1	61500380	61516846	.	16467	460.34	490.31	524.71	496.14
peak616	chr1	61518141	61527615	.	9475	104.87	125.25	122.76	125.58
peak617	chr1	61529535	61583574	.	54040	921.58	908.78	1014.77	938.76
peak618	chr1	61587730	61670298	.	82569	2376.37	2454.48	2357.23	2346.9
peak619	chr1	61674974	61893387	.	218414	3969.8	4026.39	4117.48	3928.99
peak620	chr1	61896563	61902885	.	6323	31.1	35.92	40.59	42.2
peak621	chr1	61904244	61921236	.	16993	116.42	148.55	121.77	143.08
peak622	chr1	61921930	61985823	.	63894	529.66	526.24	477.19	516.73
peak624	chr1	61997687	62019851	.	22165	140.41	107.77	132.66	127.64
peak625	chr1	62046527	62062015	.	15489	53.32	66.02	61.38	54.56
peak626	chr1	62113715	62128356	.	14642	84.43	96.12	103.95	84.41
peak627	chr1	62136977	62152305	.	15329	55.99	66.02	48.51	64.85
peak628	chr1	62152857	62173397	.	20541	111.09	107.77	95.04	95.73
peak629	chr1	62174953	62180150	.	5198	10.66	9.71	15.84	14.41
peak630	chr1	62181232	62198341	.	17110	87.09	69.91	90.09	88.52
peak631	chr1	62204890	62218070	.	13181	63.1	56.31	54.45	41.17
peak633	chr1	62248561	62258323	.	9763	64.87	54.37	72.27	56.61
peak634	chr1	62266116	62271350	.	5235	18.66	16.51	20.79	21.62
peak635	chr1	62274791	62278578	.	3788	14.22	17.48	15.84	15.44
peak636	chr1	62304021	62308216	.	4196	20.44	22.33	13.86	26.76
peak637	chr1	62356459	62376952	.	20494	63.1	54.37	74.25	63.82
peak638	chr1	62389024	62416771	.	27748	107.53	108.74	93.06	122.49
peak639	chr1	62436381	62464130	.	27750	172.41	158.26	163.35	161.61
peak640	chr1	62466996	62477532	.	10537	74.65	70.88	62.37	58.67
peak641	chr1	62486701	62496022	.	9322	64.87	48.55	73.26	65.88
peak642	chr1	62496548	62502203	.	5656	19.55	22.33	19.8	24.7
peak643	chr1	62506014	62515154	.	9141	30.22	33.98	41.58	37.06
peak644	chr1	62552744	62570350	.	17607	67.54	70.88	68.31	72.05
peak645	chr1	62573938	62585698	.	11761	63.1	56.31	61.38	51.47
peak646	chr1	62591937	62602257	.	10321	34.66	29.13	38.61	36.03
peak647	chr1	62608633	62637278	.	28646	176.85	165.06	164.34	173.96
peak648	chr1	62644385	62689138	.	44754	288.83	274.77	253.44	309.83
peak649	chr1	62690151	62717222	.	27072	1585.43	1555.41	1535.52	1608.86
peak650	chr1	62727336	62832686	.	105351	4728.74	4833.22	4846.13	4750.4
peak651	chr1	62835802	62867234	.	31433	1714.29	1793.28	1751.34	1687.09
peak652	chr1	62875530	62894762	.	19233	481.67	506.82	469.27	444.67
peak653	chr1	62897378	63044823	.	147446	6289.29	6385.72	6428.18	6406.61
peak654	chr1	63185553	63230200	.	44648	1474.34	1504.92	1486.02	1524.45
peak655	chr1	63238140	63294821	.	56682	4137.76	4181.74	4283.8	4296.47
peak656	chr1	63307483	63318206	.	10724	76.43	50.49	51.48	61.76
peak657	chr1	63345116	63350373	.	5258	31.99	22.33	29.7	21.62
peak658	chr1	63350813	63359675	.	8863	37.33	30.1	32.67	32.94
peak659	chr1	63407026	63415661	.	8636	21.33	16.51	23.76	21.62
peak660	chr1	63420602	63425619	.	5018	12.44	11.65	12.87	15.44
peak661	chr1	63432436	63453064	.	20629	119.97	123.31	102.96	118.37
peak663	chr1	63550784	63572788	.	22005	49.77	51.46	56.43	39.11
peak664	chr1	63578259	63585330	.	7072	12.44	16.51	15.84	13.38
peak665	chr1	63610653	63623691	.	13039	38.21	40.78	35.64	36.03
peak666	chr1	63631950	63730931	.	98982	2462.57	2429.23	2472.07	2497.18
peak667	chr1	63756994	63797979	.	40986	729.62	751.49	759.34	708.19
peak668	chr1	63802259	63830137	.	27879	400.8	440.8	437.59	412.77
peak669	chr1	63840134	63858281	.	18148	203.51	210.69	206.91	208.96
peak670	chr1	63861771	63884696	.	22926	325.26	339.82	351.46	311.89
peak671	chr1	63892404	63995992	.	103589	4082.66	4093.38	3850.18	4135.89
peak672	chr1	64006806	64011038	.	4233	60.43	62.14	52.47	56.61
peak673	chr1	64013132	64029746	.	16615	265.72	301.95	251.46	270.72
peak674	chr1	64116603	64179804	.	63202	1453.9	1407.83	1403.84	1372.11
peak675	chr1	64184489	64192844	.	8356	99.53	96.12	113.85	103.96
peak676	chr1	64195321	64261303	.	65983	965.12	967.03	1047.44	935.67
peak677	chr1	64264235	64299288	.	35054	828.26	901.98	863.29	851.26
peak678	chr1	64303090	64383527	.	80438	2223.51	2289.42	2340.4	2190.44
peak679	chr1	64389223	64448910	.	59688	3263.29	3307.91	3218.55	3282.57
peak680	chr1	64451009	64486586	.	35578	1403.25	1380.64	1293.95	1407.11
peak681	chr1	64489361	64509845	.	20485	491.45	530.12	504.91	489.97
peak682	chr1	64510569	64523340	.	12772	223.06	234.96	239.58	233.66
peak683	chr1	64622218	64676043	.	53826	2049.33	2074.85	2057.26	2050.45
peak684	chr1	64686494	64701691	.	15198	668.3	686.44	643.51	700.98
peak685	chr1	64731989	64791426	.	59438	2251.95	2283.6	2287.93	2267.64
peak686	chr1	64797415	64817821	.	20407	342.15	350.5	331.66	380.86
peak687	chr1	64821020	64850452	.	29433	594.54	588.38	595	651.57
peak688	chr1	64861424	64873220	.	11797	159.96	133.02	143.55	139.99
peak689	chr1	64895339	64919832	.	24494	329.71	299.04	308.89	297.48
peak691	chr1	64943653	64961556	.	17904	405.24	357.3	398.98	407.62
peak692	chr1	64971523	65158840	.	187318	3720.07	3741.91	3729.39	3807.53
peak693	chr1	65172427	65192137	.	19711	718.06	758.29	748.45	705.1
peak694	chr1	65279888	65335209	.	55322	704.73	757.31	726.67	748.33
peak696	chr1	66089847	66181350	.	91504	435.46	456.33	463.33	438.5
peak697	chr1	66188458	66266690	.	78233	363.48	346.62	341.56	316.01
peak698	chr1	66283744	66338070	.	54327	267.5	287.39	296.02	297.48
peak699	chr1	66341107	66412489	.	71383	298.6	298.07	302.95	266.6
peak700	chr1	66415430	66477351	.	61922	487	488.37	500.95	495.11
peak701	chr1	66480802	66543415	.	62614	330.59	328.17	313.84	296.45
peak702	chr1	66550708	66575484	.	24777	207.07	198.07	217.8	194.55
peak703	chr1	66585348	66701111	.	115764	3729.85	3818.61	3571.98	3533.72
peak704	chr1	66784032	66795544	.	11513	138.64	121.36	132.66	154.4
peak705	chr1	66808396	66814106	.	5711	57.77	71.85	71.28	67.94
peak706	chr1	66815647	66823505	.	7859	138.64	181.56	139.59	161.61
peak707	chr1	66865159	66873383	.	8225	205.29	205.83	181.17	197.63
peak708	chr1	66880493	66999148	.	118656	5680.53	5874.04	5953.96	5815.77
peak709	chr1	67040871	67105842	.	64972	1809.38	1834.06	1756.29	1746.79
peak710	chr1	67109328	67189533	.	80206	508.33	569.93	542.53	505.41
peak715	chr1	69039187	69043179	.	3993	9.78	2.91	5.94	2.06
peak717	chr1	69095023	69118475	.	23453	478.12	460.21	496.99	440.56
peak718	chr1	69124344	69191099	.	66756	363.48	370.89	361.36	365.42
peak719	chr1	69197173	69234209	.	37037	352.81	362.15	346.51	309.83
peak720	chr1	69239201	69283962	.	44762	422.13	501.96	498.97	464.23
peak721	chr1	69286922	69299532	.	12611	124.42	111.66	128.7	120.43
peak722	chr1	69304310	69320649	.	16340	165.3	161.17	133.65	133.81
peak723	chr1	69327690	69334811	.	7122	59.54	43.69	60.39	47.35
peak724	chr1	69344310	69349959	.	5650	20.44	27.19	33.66	24.7
peak725	chr1	69354713	69363570	.	8858	79.98	88.35	82.17	76.17
peak726	chr1	69366387	69424741	.	58355	706.51	677.7	655.39	595.99
peak727	chr1	69428576	69457592	.	29017	535.88	540.8	501.94	479.67
peak728	chr1	69463660	69530840	.	67181	1110.87	1042.76	1037.54	1044.78
peak729	chr1	69542691	69556453	.	13763	270.16	239.82	253.44	258.36
peak730	chr1	69580261	69593455	.	13195	82.65	65.05	77.22	99.85
peak732	chr1	69602291	69609328	.	7038	84.43	65.05	61.38	65.88
peak733	chr1	69624487	69632952	.	8466	98.65	92.24	79.2	86.46
peak735	chr1	69642544	69645816	.	3273	48.88	24.27	38.61	29.85
peak736	chr1	69650261	69665363	.	15103	242.61	233.99	202.95	226.45
peak737	chr1	69672021	69697817	.	25797	1530.33	1486.47	1430.57	1603.71
peak738	chr1	69703889	69726907	.	23019	870.03	790.33	797.95	786.42
peak739	chr1	69729777	69754019	.	24243	787.38	801.01	813.79	843.03
peak740	chr1	69759971	69806969	.	46999	1189.96	1220.44	1122.68	1132.27
peak741	chr1	69807566	69908105	.	100540	1224.62	1295.2	1242.47	1177.57
peak742	chr1	69911521	69940216	.	28696	150.19	115.54	142.56	134.84
peak743	chr1	69946823	69961660	.	14838	49.77	45.63	51.48	37.06
peak744	chr1	69966747	70116845	.	150099	581.21	546.63	556.39	486.88
peak745	chr1	70121714	70137230	.	15517	27.55	28.16	47.52	19.56
peak749	chr1	70988468	71014595	.	26128	245.28	222.34	207.9	191.46
peak750	chr1	71105703	71151061	.	45359	1517	1483.56	1533.54	1498.72
peak751	chr1	71159416	71184885	.	25470	111.09	127.19	116.82	96.76
peak754	chr1	71496714	71511812	.	15099	121.75	94.18	86.13	83.38
peak755	chr1	71514118	71558238	.	44121	1245.06	1268.02	1172.18	1187.86
peak756	chr1	71572799	71609058	.	36260	788.27	692.26	694.99	667.01
peak757	chr1	71645347	71659835	.	14489	149.3	167	162.36	152.34
